"STD_YM","SIDO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","SCLS_NM","MCLS_NM","LCLS_NM","MAN_SALE_AMT_10G","MAN_SALE_AMT_20G","MAN_SALE_AMT_30G","MAN_SALE_AMT_40G","MAN_SALE_AMT_50G","MAN_SALE_AMT_60GU","WMAN_SALE_AMT_10G","WMAN_SALE_AMT_20G","WMAN_SALE_AMT_30G","WMAN_SALE_AMT_40G","WMAN_SALE_AMT_50G","WMAN_SALE_AMT_60GU","MAN_APV_CNT_10G","MAN_APV_CNT_20G","MAN_APV_CNT_30G","MAN_APV_CNT_40G","MAN_APV_CNT_50G","MAN_APV_CNT_60GU","WMAN_APV_CNT_10G","WMAN_APV_CNT_20G","WMAN_APV_CNT_30G","WMAN_APV_CNT_40G","WMAN_APV_CNT_50G","WMAN_APV_CNT_60GU","MAN_PRICE_10G","MAN_PRICE_20G","MAN_PRICE_30G","MAN_PRICE_40G","MAN_PRICE_50G","MAN_PRICE_60GU","WMAN_PRICE_10G","WMAN_PRICE_20G","WMAN_PRICE_30G","WMAN_PRICE_40G","WMAN_PRICE_50G","WMAN_PRICE_60GU","DATA_LOAD_DT"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000004","프랜차이즈_화장품 판매","프랜차이즈_화장품소매","프랜차이즈_소매","0","108763.63","1033254.49","2328493.34","1113059.78","0","0","3150474.47","2755798.46","1999211.43","198493.62","0","0","14","42","112","98","0","0","266","181","126","42","0","0","7768.83","24601.3","20790.12","11357.75","0","0","11843.89","15225.41","15866.76","4726.04","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000004","한식/백반 전문점","한식","음식","0","14819392.76","45079279.88","38243535.68","21656950.34","9139713.59","39895.57","9075336.67","12725781.84","12074758.61","9052668.73","7045195.9","0","378","1170","747","333","162","9","387","495","351","153","90","0","39204.74","38529.3","51196.17","65035.89","56417.99","4432.84","23450.48","25708.65","34401.02","59167.77","78279.95","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000004","호프/맥주","유흥주점","음식","0","4499047.61","12952993.57","16180723.67","3751543.71","1732021.13","0","3759257.17","14118426.49","3507518.07","936834.09","266464.79","0","140","406","448","126","42","0","140","476","126","42","14","0","32136.05","31903.93","36117.69","29774.16","41238.6","0","26851.84","29660.56","27837.45","22305.57","19033.2","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000004","화방/필방","사무/문구/컴퓨터","소매","0","0","779647.98","4090481.88","1298701.3","2531185.92","0","0","106801.09","7080912.52","320403.28","0","0","0","11","66","33","21","0","0","11","44","11","0","0","0","70877.09","61977","39354.58","120532.66","0","0","9709.19","160929.83","29127.57","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000004","화장품 판매","화장품소매","소매","0","0","11365799.25","7695026.78","1359545.37","0","0","5166272.38","1359545.37","1359545.37","0","0","0","0","56","56","14","0","0","56","28","14","0","0","0","0","202960.7","137411.19","97110.38","0","0","92254.86","48555.19","97110.38","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","경양식 전문점","양식","음식","0","3739564.01","10407003.72","7942949.9","5420918.36","4116419.29","0","652249.53","2261131.74","942138.22","5435412.8","1376971.25","0","70","112","14","85","14","0","14","42","14","56","14","0","53422.34","92919.68","567353.56","63775.51","294029.95","0","46589.25","53836.47","67295.59","97060.94","98355.09","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","공예/도자기제품 제조","요업/목제품","제조","0","192241.97","0","0","0","0","0","0","85440.88","267002.73","0","0","0","11","0","0","0","0","0","0","11","11","0","0","0","17476.54","0","0","0","0","0","0","7767.35","24272.98","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","공예품 판매","기타유통관리업","도매/유통/무역","0","0","854408.75","1537935.74","0","3844839.38","0","480604.92","1623376.62","662166.78","1901059.45","854408.75","0","0","22","33","0","11","0","22","22","22","44","11","0","0","38836.76","46604.11","0","349530.85","0","21845.68","73789.85","30098.49","43205.9","77673.52","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","귀금속/장신구 제조","시계/귀금속소매","제조","0","0","0","0","0","0","0","0","5874060.16","0","0","5553656.88","0","0","0","0","0","0","0","0","11","0","0","11","0","0","0","0","0","0","0","0","534005.47","0","0","504877.9","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","문구용품 도매","서적/음반/문구","도매/유통/무역","0","0","2099682.75","1750047.27","1200352.91","0","0","0","364593.18","220625.62","248671.24","0","0","0","133","95","133","0","0","0","19","19","19","0","0","0","15787.09","18421.55","9025.21","0","0","0","19189.11","11611.87","13087.96","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","박물관","전시/관람","관광/여가/오락","0","0","106801.09","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","9709.19","0","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","병원-한의학과","병원","의료","0","152933.84","10355805.27","11888264.68","1195380.79","465043.7","0","738139.83","282459.43","10059300.9","2730961.31","327715.35","0","16","112","128","112","16","0","16","32","176","32","16","0","9558.37","92462.55","92877.07","10673.04","29065.23","0","46133.74","8826.86","57155.12","85342.54","20482.21","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","서적 판매","책/서적/도서","소매","0","0","4950904.24","2712418.47","11034451.24","3361254.95","0","0","1995877.35","3362665.46","12388544.75","1674280.13","0","0","112","112","98","98","0","0","70","70","154","84","0","0","44204.5","24218.02","112596.44","34298.52","0","0","28512.53","48038.08","80445.1","19931.91","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","섬유/직물 판매","의복","소매","0","0","0","0","0","0","0","0","0","0","0","587406.01","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","26700.27","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","승복 판매","의복","소매","0","0","0","0","0","2456425.16","0","0","0","0","3844839.37","534005.47","0","0","0","0","0","11","0","0","0","0","22","11","0","0","0","0","0","223311.38","0","0","0","0","174765.43","48545.95","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","의류 판매-남성전문","의복","소매","0","0","260658.24","233220.54","0","0","0","96031.99","0","4938787.84","0","0","0","0","42","28","0","0","0","14","0","28","0","0","0","0","6206.15","8329.31","0","0","0","6859.43","0","176385.28","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","의류 판매-여성전문","의복","소매","0","0","15069708.17","3372744.2","13361807.9","8406744.36","0","1076407.73","0","25855313.57","37833937.56","16827840.79","0","0","18","18","18","72","0","18","0","90","144","90","0","0","837206.01","187374.68","742322.66","116760.34","0","59800.43","0","287281.26","262735.68","186976.01","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","잡화점","종합소매점","소매","0","0","424752.9","0","0","0","0","265470.56","557488.18","2283046.85","398205.85","1566276.32","0","0","27","0","0","0","0","27","27","108","27","54","0","0","15731.59","0","0","0","0","9832.24","20647.71","21139.32","14748.36","29005.12","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","전통찻집","다방/커피숍/카페","음식","0","0","1583927.7","718633.86","1114615.8","6497036.79","0","498643.91","703967.87","953289.82","381315.93","87995.98","0","0","60","45","60","60","0","30","30","45","30","15","0","0","26398.8","15969.64","18576.93","108283.95","0","16621.46","23465.6","21184.22","12710.53","5866.4","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","정기간행물 판매","책/서적/도서","소매","0","0","0","0","0","0","0","0","0","1388414.22","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","126219.47","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","종교용품 판매","기타판매업","소매","0","1068010.94","0","1281613.13","2851589.19","736927.54","0","0","0","0","0","1174812.03","0","11","0","11","44","11","0","0","0","0","0","11","0","97091.9","0","116510.28","64808.85","66993.41","0","0","0","0","0","106801.09","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","커피전문점","다방/커피숍/카페","음식","0","2447134.9","9310765.66","4672862.33","3332764.66","873976.74","0","3787232.57","489426.97","3262846.56","2470440.93","431161.87","0","161","575","207","115","46","0","184","23","138","92","23","0","15199.6","16192.64","22574.21","28980.56","18999.49","0","20582.79","21279.43","23643.82","26852.62","18746.17","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","토산품/기념품 판매","선물/팬시/기념품","소매","0","0","0","245642.51","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","22331.14","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","통신판매","기타판매업","소매","0","1035970.61","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","94179.15","0","0","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","펄프/제지 제조","목재","제조","0","0","0","747607.66","0","0","0","0","0","0","2242822.97","0","0","0","0","11","0","0","0","0","0","0","11","0","0","0","0","67964.33","0","0","0","0","0","0","203893","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","표구/화랑","예술품/골동품/수석/분재","소매","0","0","181561.86","619446.34","245642.51","0","0","64080.65","0","0","64080.65","53400.54","0","0","22","22","22","0","0","11","0","0","11","11","0","0","8252.81","28156.65","11165.57","0","0","5825.51","0","0","5825.51","4854.59","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","프랜차이즈_죽요리 전문점","프랜차이즈_한식","프랜차이즈_음식","0","1041310.68","3182672.62","950529.73","646146.61","309723.16","0","1431134.66","688867.05","1003930.28","245642.51","566045.79","0","66","219","99","77","22","0","121","77","66","22","44","0","15777.43","14532.75","9601.31","8391.51","14078.33","0","11827.56","8946.33","15211.06","11165.57","12864.68","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","0","4532258.37","9316683.46","4387331.56","1106101.45","189201.57","26809.94","5961304.76","4764509.09","2927338.93","2161034.28","352359.19","0","1391","2630","1339","375","60","15","1707","1342","603","422","30","0","3258.27","3542.47","3276.57","2949.6","3153.36","1787.33","3492.27","3550.3","4854.63","5120.93","11745.31","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","한식/백반 전문점","한식","음식","0","1567714.77","3819094.62","4111057.66","10883331.55","3835415.48","152328.56","2614066.88","1799834.48","4155486.85","1281191.96","3082839.9","0","90","162","171","162","117","9","135","117","198","63","27","0","17419.05","23574.66","24041.27","67181.06","32781.33","16925.4","19363.46","15383.2","20987.31","20336.38","114179.26","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000005","호프/맥주","유흥주점","음식","0","0","631100.81","49085.62","0","0","0","0","0","0","168293.55","0","0","0","28","14","0","0","0","0","0","0","14","0","0","0","22539.31","3506.12","0","0","0","0","0","0","12020.97","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","병원-비뇨기과","병원","의료","0","1999239.11","9286665.44","10304356.11","12145710.54","0","0","0","0","97013.5","0","0","0","19","437","266","304","0","0","0","0","19","0","0","0","105223.11","21250.95","38738.18","39953","0","0","0","0","5105.97","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","서적 판매","책/서적/도서","소매","0","0","126946.26","904139.5","63473.13","0","0","102967.52","420333.18","956328.51","0","190419.39","0","0","14","14","14","0","0","14","14","28","0","14","0","0","9067.59","64581.39","4533.8","0","0","7354.82","30023.8","34154.59","0","13601.39","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","슈퍼마켓 일반점","종합소매점","소매","0","1709115.54","3063537.13","5209514.74","1688876.64","333149.28","0","3227127.21","2550009.69","2275898.33","580493.04","128708.3","0","72","325","289","162","36","0","90","180","244","27","9","0","23737.72","9426.27","18026","10425.16","9254.15","0","35856.97","14166.72","9327.45","21499.74","14300.92","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","여행사","버스운송","교통/운송","2232142.86","1238705730.89","6422716347.18","5456355049.51","1727005457.64","695842617.96","6538587.23","2501418489.47","3628289740.74","1711106309.91","727691216.7","111925132.46","11","2338","8077","5175","2420","535","11","5955","5782","2153","762","154","202922.08","529814.26","795185.88","1054368.13","713638.62","1300640.41","594417.02","420053.48","627514.66","794754.44","954975.35","726786.57","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","여행사-기타","버스운송","교통/운송","0","95907852","164879998.29","442604408.79","268487696.5","126386278.22","0","43186090.22","131331115.46","108520057.25","148109620.65","31185919.35","0","88","77","251","219","88","0","33","109","55","131","22","0","1089861.95","2141298.68","1763364.18","1225971.22","1436207.71","0","1308669.4","1204872.62","1973091.95","1130607.79","1417541.79","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","의류 판매-남성전문","의복","소매","0","0","0","0","0","0","0","2647739.04","1673700.32","535035.35","0","0","0","0","0","0","0","0","0","70","56","14","0","0","0","0","0","0","0","0","0","37824.84","29887.51","38216.81","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","주차장운영","자동차/이륜차","생활서비스","0","379143.86","448564.59","0","256322.62","53400.54","0","0","96120.98","0","0","0","0","44","66","0","22","11","0","0","11","0","0","0","0","8616.91","6796.43","0","11651.03","4854.59","0","0","8738.27","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","프랜차이즈_초밥 전문점","프랜차이즈_일식","프랜차이즈_음식","0","1397204.76","14067547.46","8090500.67","2053247.42","282347.47","0","3477441.27","7173909.45","2823474.71","2465972.98","0","0","42","525","252","84","21","0","147","294","189","42","0","0","33266.78","26795.33","32105.16","24443.42","13445.12","0","23656.06","24401.05","14939.02","58713.64","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","프랜차이즈_패밀리 레스토랑","프랜차이즈_양식","프랜차이즈_음식","454771.9","41681330.59","82680046.24","69493260.63","29404774.39","17601272.46","0","109947392.61","70423600.54","54428655.55","48022999.05","1768811.32","23","1058","1633","1288","690","230","0","2001","1518","1104","851","46","19772.69","39396.34","50630.77","53954.39","42615.62","76527.27","0","54946.22","46392.36","49301.32","56431.26","38452.42","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","학원-외국어/어학","학원-어학","학문/교육","0","6904690.7","10619232.75","12084543.74","26785714.28","5660457.97","0","9613166.44","12159304.48","31937799.05","16958945.64","0","0","64","96","88","236","11","0","130","120","333","152","0","0","107885.79","110617.01","137324.36","113498.79","514587.09","0","73947.43","101327.54","95909.31","111572.01","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","한식/백반 전문점","한식","음식","0","1285725.6","3975050.17","874982.5","3242422.26","185877.15","0","1728203.78","1147904.56","444291.62","1575875.32","0","0","72","234","45","72","45","0","72","72","18","135","0","0","17857.3","16987.39","19444.06","45033.64","4130.6","0","24002.83","15943.12","24682.87","11673.15","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000006","휴대폰 판매","통신장비","소매","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","광고기획","광고/인쇄","생활서비스","0","0","0","875768.96","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","39807.68","0","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","떡볶이 전문점","분식","음식","0","4122536.21","4977440.05","3704583.24","417952.98","0","0","14086915.22","10325338.4","3866065.06","398955.12","0","0","209","247","171","19","0","0","703","475","209","38","0","0","19725.05","20151.58","21664.23","21997.53","0","0","20038.29","21737.55","18497.92","10498.82","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","민물장어 전문점","수산물","음식","0","8819368.3","4087473.39","2301505.29","2375153.47","1252018.88","0","1215194.79","1104722.54","0","0","0","0","54","36","18","18","18","0","18","18","0","0","0","0","163321.64","113540.93","127861.41","131952.97","69556.6","0","67510.82","61373.47","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","복요리 전문점","수산물","음식","0","0","2845529.85","4135503.37","9219516.69","0","0","0","0","0","0","0","0","0","38","114","76","0","0","0","0","0","0","0","0","0","74882.36","36276.35","121309.43","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","분식 전문점","분식","음식","0","0","16519213.9","35666484.56","1126310.04","0","0","2721915.93","2815775.11","4317521.82","0","0","0","0","282","1034","94","0","0","94","188","188","0","0","0","0","58578.77","34493.7","11982.02","0","0","28956.55","14977.53","22965.54","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","순대 전문점","별식/퓨전요리","음식","0","5716253.33","39066804.08","40478649.94","13119834.64","2031680.42","0","2651515.08","5130853.93","10055096.34","895316.81","241046.83","0","425","2149","1838","544","153","0","221","306","510","34","17","0","13450.01","18179.06","22023.2","24117.34","13278.96","0","11997.81","16767.5","19715.88","26332.85","14179.23","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","슈퍼마켓 일반점","종합소매점","소매","0","0","78344.18","167880.4","60623.47","0","0","171611.05","61556.14","0","0","0","0","0","9","54","9","0","0","28","9","0","0","0","0","0","8704.91","3108.9","6735.94","0","0","6128.97","6839.57","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","시계/귀금속 도매","시계/귀금속","도매/유통/무역","0","0","147800.28","0","68973.46","0","0","0","0","0","0","0","0","0","20","0","10","0","0","0","0","0","0","0","0","0","7390.01","0","6897.35","0","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","약국","약국/한약방","의료","0","2121765.59","7343987.8","5362252.65","2867579.94","0","0","1747336.37","4727549.46","1881278.52","823439.88","60882.8","0","240","885","750","345","0","0","285","480","255","120","15","0","8840.69","8298.29","7149.67","8311.83","0","0","6131","9849.06","7377.56","6862","4058.85","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","여행사","버스운송","교통/운송","0","0","0","0","0","0","0","0","0","0","7123632.94","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","647602.99","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","오리고기 전문점","별식/퓨전요리","음식","0","2227296.32","12567261.43","17021854.02","6873642.97","737515.34","0","1327527.6","2979561.97","9292693.3","2256796.94","0","0","30","270","345","90","15","0","45","60","75","30","0","0","74243.21","46545.41","49338.71","76373.81","49167.69","0","29500.61","49659.37","123902.58","75226.56","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","의류 판매-남성전문","의복","소매","0","0","0","0","0","0","0","0","0","0","1371885.52","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","97991.82","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","잡화점","종합소매점","소매","0","663676.41","9100330.87","5654522.97","3052911.47","929146.97","0","3079458.52","3344929.11","0","0","0","0","27","189","81","27","27","0","81","108","0","0","0","0","24580.61","48149.9","69808.93","113070.8","34412.85","0","38018.01","30971.57","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","전통찻집","다방/커피숍/카페","음식","0","87995.98","131993.98","1319939.76","733299.87","0","0","0","0","175991.97","351983.93","87995.98","0","15","15","135","90","0","0","0","0","15","45","15","0","5866.4","8799.6","9777.33","8147.78","0","0","0","0","11732.8","7821.87","5866.4","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","조개구이 전문점","수산물","음식","0","2446288.67","15871753.91","22016598.06","13687567.57","203857.39","0","8358152.96","3290840.72","4018902.81","407714.78","0","0","58","464","348","377","29","0","174","116","145","29","0","0","42177.39","34206.37","63266.09","36306.55","7029.57","0","48035.36","28369.32","27716.57","14059.13","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","주류 도매-종합","주류","도매/유통/무역","0","341763.49","6343984.94","0","341763.49","0","0","1025290.48","1794258.38","7518797.01","0","0","0","11","132","0","11","0","0","44","33","22","0","0","0","31069.41","48060.49","0","31069.41","0","0","23302.06","54371.47","341763.5","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","중국음식/중국집","중식","음식","0","14537148.24","75904274.65","43294372.61","32221632.79","7320401.48","0","20196664.94","41474829.69","10209613.03","13808074.62","1549586.78","0","408","1594","1006","596","204","0","510","818","307","153","86","0","35630.27","47618.74","43036.16","54063.14","35884.32","0","39601.3","50702.73","33256.07","90248.85","18018.45","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","지도 판매","책/서적/도서","소매","0","0","0","0","0","2162722.16","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","49152.78","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","추어탕 전문점","한식","음식","0","1497010.65","8171183.15","10822139.55","561379","0","0","1419041.35","0","1964826.49","0","0","0","32","176","269","32","0","0","32","0","32","0","0","0","46781.58","46427.18","40231","17543.09","0","0","44345.04","0","61400.83","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","커피전문점","다방/커피숍/카페","음식","0","13696963.66","70069629","62686506.58","11541154.33","974192.74","0","18850629.51","21555063.32","12060879.06","7646713.89","710834.43","0","1939","9640","8434","1683","115","0","2803","2896","1569","393","161","0","7063.93","7268.63","7432.6","6857.49","8471.24","0","6725.16","7443.05","7686.98","19457.29","4415.12","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","프랜차이즈_순대 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","0","1033057.82","9865702.5","4941460.04","1670110.21","1446281.01","0","413223.14","929752.06","1859504.11","206611.58","499311.31","0","153","561","391","119","85","0","51","102","85","17","34","0","6752.01","17585.92","12638.01","14034.54","17015.07","0","8102.41","9115.22","21876.52","12153.62","14685.63","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","프랜차이즈_인도음식 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","0","453904.64","10153579.95","4752648.66","181561.86","0","0","3168788.43","3091891.66","2816344.84","0","0","0","11","241","88","11","0","0","66","77","44","0","0","0","41264.06","42131.04","54007.37","16505.62","0","0","48011.95","40154.44","64007.84","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","프랜차이즈_커피전문점","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","0","10172040.55","43029977.08","41239699.88","14800970.94","3911919.91","0","18856898.95","32902427.74","14867975.83","6130888.6","793570.89","0","1638","4969","4349","1799","253","0","2870","4631","1730","783","92","0","6210.04","8659.69","9482.57","8227.33","15462.13","0","6570.35","7104.82","8594.21","7830","8625.77","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","0","28600536.44","91382672.54","35864650.91","10754309.01","1412500.76","0","12130348.32","13051844.1","4802349.44","1107327.03","451938.97","0","7521","22754","6629","1649","210","0","3782","3624","1175","406","90","0","3802.76","4016.11","5410.27","6521.72","6726.19","0","3207.39","3601.5","4087.11","2727.41","5021.54","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","한식/백반 전문점","한식","음식","0","35765476.38","153141885.2","125724558.03","47079498.96","12947927.58","0","23862994.19","43585915.82","27302174.16","11439149.47","2492566.76","0","1035","3646","2790","1026","342","0","873","1494","828","351","81","0","34556.02","42002.71","45062.57","45886.45","37859.44","0","27334.47","29173.97","32973.64","32590.17","30772.43","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","호프/맥주","유흥주점","음식","0","6535399.54","22011393.97","19739431.04","3513127.88","1107932.53","0","6226861.36","18449180.46","7187537.06","1065859.16","0","0","140","546","392","70","42","0","182","448","140","14","0","0","46681.43","40313.91","50355.69","50187.54","26379.35","0","34213.52","41181.21","51339.55","76132.8","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","화방/필방","사무/문구/컴퓨터","소매","0","0","0","0","0","480604.92","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","14563.79","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","가방 도매","기타생활용품","도매/유통/무역","0","158640.13","0","0","890825.33","0","0","183046.3","176944.76","280670.99","0","0","0","12","0","0","36","0","0","12","12","12","0","0","0","13220.01","0","0","24745.15","0","0","15253.86","14745.4","23389.25","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","경양식 전문점","양식","음식","0","8850301.51","24383986.57","14481389.16","15751101.59","8095141.45","0","3010494","4978838.16","5293367.33","9293831.17","4087430.43","0","252","449","296","268","168","0","112","196","112","196","28","0","35120.24","54307.32","48923.61","58772.77","48185.37","0","26879.41","25402.24","47262.21","47417.51","145979.66","2016-03-30 오후 6:39:22"
