"STD_YM","SIDO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","SCLS_NM","MCLS_NM","LCLS_NM","SUN_SALE_AMT","MON_SALE_AMT","TUS_SALE_AMT","WED_SALE_AMT","THU_SALE_AMT","FRI_SALE_AMT","SAT_SALE_AMT","SUN_APV_CNT","MON_APV_CNT","TUS_APV_CNT","WED_APV_CNT","THU_APV_CNT","FRI_APV_CNT","SAT_APV_CNT","SUN_PRICE","MON_PRICE","TUS_PRICE","WED_PRICE","THU_PRICE","FRI_PRICE","SAT_PRICE","DATA_LOAD_DT"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","병원-한의학과","병원","의료","0","3050873.94","9048064.94","4065230.99","1841448.23","1423220.99","296504.38","0","208","240","192","160","96","16","0","14667.66","37700.27","21173.08","11509.05","14825.22","18531.52","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","보험중개업","보험회사","금융기관","0","1068010.94","4229323.3","3695317.82","1324333.55","1035970.61","1100051.27","0","11","55","55","22","11","22","0","97091.9","76896.79","67187.6","60196.98","94179.15","50002.33","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","부동산신탁","부동산관련서비스","부동산","491285.03","352443.61","64080.65","2095651.07","515849.28","737461.54","939849.63","22","22","11","44","33","44","33","22331.14","16020.16","5825.51","47628.43","15631.8","16760.49","28480.29","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","사진관","사진","생활서비스","114306.05","5207274.79","6248729.74","6025197.91","8654236.73","4153119.18","965250.94","25","375","400","475","600","250","75","4572.24","13886.07","15621.82","12684.63","14423.73","16612.48","12870.01","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","슈퍼마켓 일반점","종합소매점","소매","0","614628.74","877641.33","821681.22","1135990.59","387057.55","0","0","64","72","99","117","64","0","0","9603.57","12189.46","8299.81","9709.32","6047.77","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","약국","약국/한약방","의료","0","8332572.09","7587366.73","5629071.43","5876103.34","4877625.47","159817.35","0","1216","781","826","945","751","30","0","6852.44","9714.94","6814.86","6218.1","6494.84","5327.25","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","열쇠판매/수리","철물/난방/건설자재소매","소매","0","0","0","0","0","352443.61","0","0","0","0","0","0","11","0","0","0","0","0","0","32040.33","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","의료용품 판매","의약/의료품소매","소매","0","0","0","0","5169172.93","4720608.34","4720608.34","0","0","0","0","11","11","11","0","0","0","0","469924.81","429146.21","429146.21","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","의류 판매-남성전문","의복","소매","0","0","10837895.54","10247984.77","617348.48","0","0","0","0","14","42","14","0","0","0","0","774135.4","243999.64","44096.32","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","이용업","이/미용/건강","생활서비스","0","0","0","0","1633077.66","816538.83","0","0","0","0","0","10","10","0","0","0","0","0","163307.77","81653.88","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","일반건설업","일반건설업","도매/유통/무역","0","1612696.52","7144993.14","2744788.11","3471035.54","4197282.97","0","0","55","165","88","99","99","0","0","29321.75","43302.99","31190.77","35060.97","42396.8","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","일식 전문점","일식","음식","0","7348856.59","4668057.75","7642277.41","5855078.13","3907831.2","0","0","183","131","158","183","130","0","0","40157.69","35634.03","48368.84","31994.96","30060.24","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","자동차경정비","자동차/이륜차","생활서비스","0","0","0","0","3533392.91","0","0","0","0","0","0","18","0","0","0","0","0","0","196299.61","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","정기간행물 판매","책/서적/도서","소매","0","0","0","0","0","538277.51","0","0","0","0","0","0","11","0","0","0","0","0","0","48934.32","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","정보통신기기 수리","개인/가정용품수리","생활서비스","1708817.5","3182672.59","5607057.42","363123.72","2563226.26","2317583.72","1335013.67","11","44","44","22","33","44","22","155347.05","72333.47","127433.12","16505.62","77673.52","52672.36","60682.44","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","족발/보쌈전문","한식","음식","2416864.45","3837201.84","7433862.61","6941326.27","8556387.38","7067323.96","5177358.93","11","88","234","187","233","209","122","219714.95","43604.57","31768.64","37119.39","36722.69","33814.95","42437.37","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","치킨/호프 전문점","별식/퓨전요리","음식","4431434.94","28109669.63","38457669.03","25259179.05","49536256.29","29307354.73","7210064.34","96","816","1056","912","1368","1008","240","46160.78","34448.12","36418.25","27696.47","36210.71","29074.76","30041.93","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","카페","다방/커피숍/카페","음식","0","5054641.42","7559437.07","12458655.01","10064232.63","6874672.78","0","0","1165","1437","1989","1675","1190","0","0","4338.75","5260.57","6263.78","6008.5","5777.04","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","커피전문점","다방/커피숍/카페","음식","4810368.02","27768921.54","35510257.94","39890862.42","41945756.51","33096450.71","7092029.98","253","5328","5827","6451","6848","5341","739","19013.31","5211.88","6094.09","6183.67","6125.26","6196.68","9596.79","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","프랜차이즈_아이스크림 판매","프랜차이즈_패스트푸드","프랜차이즈_음식","197040.28","1116071.43","1930700.65","1173418.98","1958639.17","2274785.86","549948.23","15","150","225","210","270","314","60","13136.02","7440.48","8580.89","5587.71","7254.22","7244.54","9165.8","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","프랜차이즈_치킨/호프 전문점","프랜차이즈_별식/퓨전요리","프랜차이즈_음식","0","6874712.56","7569369.91","7401694.02","8311934.69","14372221.35","7042388.46","0","168","144","168","192","216","144","0","40920.91","52565.07","44057.7","43291.33","66538.06","48905.48","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","프랜차이즈_커피전문점","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","0","2433151.22","2952876.06","2710493.21","2435481.85","3391029.78","0","0","578","715","578","576","693","0","0","4209.6","4129.9","4689.43","4228.27","4893.26","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","8325175.43","32508199.92","30740582.22","34446634.81","37243294.79","29123559.91","11762822.32","1475","6191","6489","8022","7795","6112","2229","5644.19","5250.88","4737.34","4294.02","4777.84","4764.98","5277.17","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","학원-외국어/어학","학원-어학","학문/교육","0","2403024.6","0","2616626.79","0","0","0","0","11","0","11","0","0","0","0","218456.78","0","237875.16","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","학원_음악/피아노","학원-음악미술무용","학문/교육","0","0","3631237.19","0","0","0","0","0","0","11","0","0","0","0","0","0","330112.47","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","한식/백반 전문점","한식","음식","10980350.41","69200688.48","68610415.52","81133999.08","85528859.6","70291469.93","28366660.7","261","1710","1971","2170","2133","1854","927","42070.31","40468.24","34809.95","37388.94","40097.92","37913.41","30600.5","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","헬스클럽/스포츠센터","운동시설","스포츠","0","4912850.31","3748718.38","7796479.85","1388414.22","0","1495215.31","0","22","11","22","11","0","11","0","223311.38","340792.58","354385.45","126219.47","0","135928.66","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","호프/맥주","유흥주점","음식","0","3183553","9256145.33","14571416.65","9452487.81","2818916.98","2846965.91","0","42","98","168","140","56","42","0","75798.88","94450.46","86734.62","67517.77","50337.8","67784.9","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","화장품 판매","화장품소매","소매","5122902.88","21519156","16260978.38","43788101.26","15366941.32","14447344.81","9853848.89","294","502","543","837","559","599","446","17424.84","42866.84","29946.55","52315.53","27490.06","24119.11","22093.83","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000001","화훼/조경/작물 도매","화초/식물","도매/유통/무역","854408.75","1035970.58","0","0","694207.11","160201.63","0","33","66","0","0","22","11","0","25891.17","15696.52","0","0","31554.87","14563.78","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","가방 도매","기타생활용품","도매/유통/무역","0","219655.56","0","0","0","146437.04","0","0","12","0","0","0","12","0","0","18304.63","0","0","0","12203.09","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","가죽/모피제품 판매","가죽.모피","소매","2050118.57","0","3136193.28","0","1769447.58","8054037.22","3404661.18","36","0","48","0","36","12","36","56947.74","0","65337.36","0","49151.32","671169.77","94573.92","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","경양식 전문점","양식","음식","0","3261247.69","0","2304615.02","3116303.35","239158.17","0","0","70","0","70","42","14","0","0","46589.25","0","32923.07","74197.7","17082.73","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","공예품 판매","기타유통관리업","도매/유통/무역","0","0","0","0","683527","0","0","0","0","0","0","11","0","0","0","0","0","0","62138.82","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","광고대행","방송/영화","문화/예술/종교","0","0","0","8105135","0","0","0","0","0","0","22","0","0","0","0","0","0","368415.23","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","국수 전문점","분식","음식","45043538.15","26390850.13","37947406.87","30243035.75","35683403.04","34264176.81","48287483.9","1326","816","1224","952","952","1088","1530","33969.49","32341.73","31002.78","31767.89","37482.57","31492.81","31560.45","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","꽃집/꽃배달","선물/팬시/기념품","소매","0","0","0","546405.13","0","0","0","0","0","0","32","0","0","0","0","0","0","17075.16","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","노래방","무도/유흥/가무","관광/여가/오락","0","460688.11","0","0","0","0","0","0","18","0","0","0","0","0","0","25593.78","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","농축산물 판매","청과물/축산물","도매/유통/무역","0","2246026.99","1480263.15","869360.9","9878033.16","617310.32","1835910.81","0","87","22","44","77","44","44","0","25816.4","67284.69","19758.2","128286.14","14029.78","41725.25","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","닭요리 전문점","별식/퓨전요리","음식","30578834.34","6513834.5","17964742.03","18404167.43","8969446.73","23005209.21","23858211.32","624","208","442","494","234","572","650","49004.54","31316.51","40644.21","37255.4","38330.97","40218.9","36704.94","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","당구장","PC/오락/당구/볼링등","관광/여가/오락","0","2301206.21","1380160.39","1478743.3","402781.51","2227973.2","495731.08","0","84","28","112","28","112","28","0","27395.31","49291.44","13203.07","14385.05","19892.62","17704.68","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","돈가스 전문점","양식","음식","0","8000535.85","9349463.41","9395978.15","7395844.18","8698256.98","604691.66","0","611","329","563","564","517","47","0","13094.17","28417.82","16689.13","13113.2","16824.48","12865.78","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","면/만두/수제비 전문점","한식","음식","15021573.83","5243933.67","15368677.31","9900461.36","9035372.5","13051093.65","12890891.93","428","132","308","231","207","318","396","35097.14","39726.77","49898.3","42859.14","43649.14","41041.18","32552.76","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","목욕탕","대중목욕탕/휴게","생활서비스","0","127006.69","127006.69","381020.07","0","0","0","0","25","25","75","0","0","0","0","5080.27","5080.27","5080.27","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","무도유흥주점-종합","무도/유흥/가무","관광/여가/오락","0","0","1438537.62","0","3836100.32","3932002.82","9877958.3","0","0","10","0","10","20","20","0","0","143853.76","0","383610.03","196600.14","493897.92","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","병원-치과","병원","의료","0","878151.26","8663865.58","33063025.24","55815126.05","27344537.81","20567226.85","0","84","126","336","168","252","252","0","10454.18","68760.84","98401.86","332232.89","108510.07","81615.98","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","병원-한의학과","병원","의료","0","0","5617977.53","0","0","0","0","0","0","16","0","0","0","0","0","0","351123.6","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","샤브샤브 전문점","별식/퓨전요리","음식","1104466.04","3141592.3","6933592.37","6209553.53","5068271.95","2797980.65","0","25","75","224","250","175","150","0","44178.64","41887.9","30953.54","24838.21","28961.55","18653.2","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","서적 판매","책/서적/도서","소매","0","2078392.44","616394.62","2374247.74","290565.89","1015570.1","440080.36","0","70","28","84","28","28","28","0","29691.32","22014.09","28264.85","10377.35","36270.36","15717.16","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","서적 판매-종교","책/서적/도서","소매","0","366733.65","578310.75","578310.75","0","0","0","0","14","28","14","0","0","0","0","26195.26","20653.96","41307.91","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","섬유/직물 제품 판매","섬유/직물","도매/유통/무역","0","0","0","0","0","0","2136021.88","0","0","0","0","0","0","22","0","0","0","0","0","0","97091.9","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","셔츠/내의 판매","의복","소매","690658.61","773537.65","4300500.95","1077427.44","773537.64","3499336.96","3179331.8","23","69","92","46","46","92","69","30028.64","11210.69","46744.58","23422.34","16816.04","38036.27","46077.27","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","소주방/포장마차","유흥주점","음식","0","0","540096.79","310555.65","0","0","0","0","0","14","14","0","0","0","0","0","38578.34","22182.55","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","슈퍼마켓 일반점","종합소매점","소매","0","2312085.99","2642717.03","4134054.4","3246620.1","3437817.23","1223661.43","0","388","461","634","562","532","189","0","5958.98","5732.57","6520.59","5776.9","6462.06","6474.4","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","스포츠의류전문 판매","의복","소매","1076762.81","1252837.23","1467286.85","4074542.68","2805903.92","3209972.11","1168186.07","22","22","22","33","44","44","22","48943.76","56947.15","66694.86","123470.99","63770.54","72953.91","53099.37","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","안경점","사진/광학/정밀기기","소매","0","0","2907626.31","0","0","0","0","0","0","15","0","0","0","0","0","0","193841.75","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","우산/양산 도매","기타생활용품","도매/유통/무역","427204.38","0","0","0","0","0","320403.28","11","0","0","0","0","0","11","38836.76","0","0","0","0","0","29127.57","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","의료기기 도매","의료장비","도매/유통/무역","672846.89","384483.93","2584586.44","1559295.95","833048.53","694207.1","1174812.03","22","11","66","44","33","22","44","30583.95","34953.08","39160.4","35438.54","25243.89","31554.87","26700.27","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","의료기기 제조","자연산원료","제조","0","0","0","0","1228212.55","0","0","0","0","0","0","44","0","0","0","0","0","0","27913.92","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","의료용품 판매","의약/의료품소매","소매","0","640806.56","277682.84","0","0","2595266.57","5211893.34","0","22","11","0","0","33","54","0","29127.57","25243.89","0","0","78644.44","96516.54","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","의류 도매-기타","의류","도매/유통/무역","0","1602016.41","0","0","0","0","0","0","11","0","0","0","0","0","0","145637.86","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","의류 판매-남성전문","의복","소매","0","0","0","0","0","411565.65","205782.82","0","0","0","0","0","14","14","0","0","0","0","0","29397.55","14698.77","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","이/미용기재 판매","기타유통관리업","도매/유통/무역","0","0","160201.63","395164.05","843728.64","267002.73","288362.96","0","0","11","11","33","11","22","0","0","14563.78","35924","25567.53","24272.98","13107.41","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","인삼제품 판매","건강/미용식품","소매","0","987359.82","0","0","222861.21","0","0","0","14","0","0","21","0","0","0","70525.7","0","0","10612.44","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","일식 전문점","일식","음식","0","5494970.82","2627449.62","2734148.07","2667461.53","3627747.72","600178.85","0","131","78","143","143","105","26","0","41946.34","33685.25","19119.92","18653.58","34549.98","23083.8","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","잡화점","종합소매점","소매","0","477847.01","1194617.54","504394.08","517667.59","1725558.67","0","0","27","54","27","27","54","0","0","17698.04","22122.55","18681.26","19172.87","31954.79","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","정장 판매","의복","소매","0","0","0","0","0","703631.83","211089.55","0","0","0","0","0","14","14","0","0","0","0","0","50259.42","15077.83","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","종합 부페","부페","음식","0","816721.33","464410.17","576509.16","784693.06","720636.46","80070.72","0","64","48","32","64","48","16","0","12761.27","9675.21","18015.91","12260.83","15013.26","5004.42","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","주방가구 판매","가정/주방/인테리어","소매","0","587406.01","0","0","5438845.7","0","0","0","11","0","0","43","0","0","0","53400.55","0","0","126484.78","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","중국음식/중국집","중식","음식","0","2800773.38","4362575.45","7460003.92","4074645.43","2888024.9","2059135.6","0","205","340","375","272","170","119","0","13662.31","12831.1","19893.34","14980.31","16988.38","17303.66","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","카페","다방/커피숍/카페","음식","0","0","0","325958.49","298019.18","0","167635.78","0","0","0","38","19","0","19","0","0","0","8577.86","15685.22","0","8822.94","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","커튼/카페트 판매","가정/주방/인테리어","소매","0","0","213602.19","640806.56","0","0","0","0","0","11","11","0","0","0","0","0","19418.38","58255.14","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","편의점","종합소매점","소매","0","1793967.88","1148231.38","1504420.55","845662.09","1858311.74","585222.65","0","315","285","332","195","330","211","0","5695.14","4028.88","4531.39","4336.73","5631.25","2773.57","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","프랜차이즈_만두 전문점","프랜차이즈_한식","프랜차이즈_음식","0","897129.19","2424384.84","3225393.04","3620557.08","1153451.82","331083.39","0","66","88","142","185","87","33","0","13592.87","27549.83","22714.04","19570.58","13258.07","10032.83","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","프랜차이즈_민속주점","프랜차이즈_유흥주점","프랜차이즈_음식","0","1757294.23","3426723.76","2635941.36","1757294.22","1083664.79","1757294.24","0","87","174","145","116","87","116","0","20198.78","19693.81","18178.91","15149.09","12455.92","15149.09","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","프랜차이즈_인삼제품 판매","프랜차이즈_건강/미용식품","프랜차이즈_소매","0","1269462.62","0","1269462.62","1988824.78","176314.26","1600933.42","0","7","0","7","14","7","7","0","181351.8","0","181351.8","142058.91","25187.75","228704.77","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","프랜차이즈_커피전문점","프랜차이즈_다방/커피숍/카페","프랜차이즈_음식","0","6838460.07","10520349.34","8940199.43","8798498.69","6024612.97","1738631.06","0","898","1273","1131","1039","809","253","0","7615.21","8264.22","7904.69","8468.24","7446.99","6872.06","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","한복/포목점","의복","소매","0","0","0","0","0","0","12816131.24","0","0","0","0","0","0","11","0","0","0","0","0","0","1165102.84","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","한식/백반 전문점","한식","음식","68203299.2","56456772.7","98188450.86","80394117.7","86296849.32","77651297.02","83504159.02","2106","2277","3465","3114","3006","2538","2781","32385.23","24794.37","28337.22","25816.99","28708.2","30595.47","30026.67","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","호프/맥주","유흥주점","음식","0","911590.06","1781106.75","1500617.48","3674409.21","799394.36","336587.1","0","28","14","42","98","28","14","0","32556.79","127221.91","35728.99","37493.97","28549.8","24041.94","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로5.6가동","11010630400011000002","화장품 판매","화장품소매","소매","0","0","421459.07","938086.3","1074040.84","0","1359545.36","0","0","41","28","28","0","28","0","0","10279.49","33503.08","38358.6","0","48555.19","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","꽃집/꽃배달","선물/팬시/기념품","소매","115049460.09","131048042.03","130664594.23","122882660","107538960.75","27477750.49","30716968.74","80","1248","752","912","976","736","368","1438118.25","105006.44","173756.11","134739.76","110183.36","37333.9","83470.02","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","약국","약국/한약방","의료","0","55744901.09","53962100.4","51888127.75","81015525.12","53792846.23","17514459.62","0","1260","1185","1305","1170","1170","451","0","44241.98","45537.64","39761.02","69244.04","45976.79","38834.72","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","의료기기 도매","의료장비","도매/유통/무역","0","3166652.42","5863380.04","1297633.27","229622.34","1687457.29","1340353.72","0","108","44","44","22","22","44","0","29320.86","133258.64","29491.67","10437.38","76702.6","30462.58","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","일식 전문점","일식","음식","0","200059.62","4401311.58","4801430.84","5748379.68","2120631.94","986960.78","0","13","92","104","156","52","39","0","15389.2","47840.34","46167.6","36848.59","40781.38","25306.69","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","중국음식/중국집","중식","음식","2111486.48","5139113.81","5339792.3","8533197.43","4371300.53","6055254.64","5051862.32","85","221","289","323","221","221","170","24841.02","23253.91","18476.79","26418.57","19779.64","27399.34","29716.84","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","프랜차이즈_약국","프랜차이즈_약국/한약방","프랜차이즈_의료","0","8733333.33","30725418.6","17600456.58","10475494.62","8977169","2025418.56","0","375","556","390","390","315","75","0","23288.89","55261.54","45129.38","26860.24","28498.95","27005.58","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","교남동","11010580300011000001","프랜차이즈_편의점","프랜차이즈_종합소매점","프랜차이즈_소매","516742.41","982009.73","741945.92","2371377.4","882429.97","1189288.9","1777881.94","75","165","240","300","166","241","226","6889.9","5951.57","3091.44","7904.59","5315.84","4934.81","7866.73","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","가구 제조-기타","가구","제조","4699248.13","0","0","0","0","0","0","11","0","0","0","0","0","0","427204.38","0","0","0","0","0","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","가전가구 판매-중고","종합소매점","소매","0","0","1134387.98","0","0","0","872606.14","0","0","9","0","0","0","9","0","0","126043.11","0","0","0","96956.24","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","건과류 판매","음/식료품","소매","3097231.72","4165242.66","5340054.69","0","0","0","747607.66","22","11","11","0","0","0","22","140783.26","378658.42","485459.52","0","0","0","33982.17","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","건어물상","음/식료품","소매","918489.4","0","192241.97","2189422.41","0","160201.63","0","22","0","11","11","0","11","0","41749.52","0","17476.54","199038.4","0","14563.78","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","공예품 판매","기타유통관리업","도매/유통/무역","0","0","1089371.15","0","1356373.88","0","106801.09","0","0","11","0","33","0","11","0","0","99033.74","0","41102.24","0","9709.19","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","귀금속/장신구 판매","시계/귀금속소매","소매","0","0","0","0","0","1523142.24","0","0","0","0","0","0","11","0","0","0","0","0","0","138467.48","0","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","노래방","무도/유흥/가무","관광/여가/오락","0","0","0","1363636.77","3667077.29","589680.77","737100.97","0","0","0","36","18","18","18","0","0","0","37878.8","203726.52","32760.04","40950.05","2016-03-30 오후 6:39:22"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610500011000001","농축산물 판매","청과물/축산물","도매/유통/무역","320403.27","395164.04","0","1591336.31","1804938.47","768967.87","2221462.74","44","22","0","44","77","33","87","7281.89","17962","0","36166.73","23440.76","23302.06","25534.05","2016-03-30 오후 6:39:22"
