,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시군구_코드,행정동_코드
1461,D,발달상권,1001057,교대역_2,11650,11650510
1462,D,발달상권,1001058,역삼역_1,11680,11680640
1463,A,골목상권,1000090,금호산길,11200,11200615
1464,D,발달상권,1001175,서울 강동구 고덕역,11740,11740540
1465,R,전통시장,1001453,낙성대시장,11620,11620585
1466,R,전통시장,1001454,봉천제일종합시장,11620,11620595
1467,R,전통시장,1001474,도곡시장,11680,11680650
1468,D,발달상권,1001059,교대역_3,11650,11650530
1469,D,발달상권,1001060,가락시장,11710,11710631
1470,D,발달상권,1001061,방배동카페골목,11650,11650590
1471,D,발달상권,1001062,서울 강남구 강남역_1,11650,11650520
1472,D,발달상권,1001181,서울 광진구 군자역,11215,11215730
1473,D,발달상권,1001123,학동사거리_1,11680,11680531
1474,R,전통시장,1001490,길동복조리시장,11740,11740685
1475,R,전통시장,1001332,사가정시장,11260,11260575
1476,R,전통시장,1001333,중화제일시장,11260,11260630
1477,R,전통시장,1001334,태능시장,11260,11260610
1478,R,전통시장,1001335,묵1동도깨비시장,11260,11260620
1479,R,전통시장,1001336,우림골목시장,11260,11260655
1480,R,전통시장,1001337,유영시장,11260,11260660
1481,R,전통시장,1001338,돈암제일시장,11290,11290555
1482,R,전통시장,1001377,영천시장,11410,11410520
1483,A,골목상권,1000379,동일로173가길,11350,11350595
1484,A,골목상권,1000380,동일로192길,11350,11350595
1485,A,골목상권,1000381,동일로242길,11350,11350630
1486,A,골목상권,1000071,이태원로54길,11170,11170685
1487,A,골목상권,1000072,장문로45길,11170,11170700
1488,A,골목상권,1000073,청파로47길,11170,11170555
1489,D,발달상권,1001042,서울 서초구 남부터미널역_3,11650,11650510
1490,D,발달상권,1001043,동작구 총신대입구역_2,11650,11650621
1491,D,발달상권,1001044,양재역_3,11650,11650520
1492,D,발달상권,1001030,양재역_2,11650,11650651
1493,D,발달상권,1001031,서울 관악구 신림역_1,11620,11620645
1494,D,발달상권,1001032,서울 관악구 신림역_2,11620,11620645
1495,D,발달상권,1001033,서울 서초구 남부터미널역_1,11650,11650510
