,stdr_yy_cd,stdr_qu_cd,trdar_se_cd,trdar_se_cd_nm,trdar_cd,trdar_cd_nm,tot_flpop_co
28182,2018,3,R,전통시장,1001356,수유중앙시장,3588
28183,2018,3,R,전통시장,1001357,장미원골목시장,96392
28184,2018,3,R,전통시장,1001358,수유북부시장,5819
28185,2018,3,R,전통시장,1001359,창동신창시장,94127
28186,2018,3,R,전통시장,1001360,창동골목시장,2148
28187,2018,3,R,전통시장,1001361,신도봉시장,9451
28188,2018,3,R,전통시장,1001362,백운시장,20708
28189,2018,3,R,전통시장,1001363,쌍문역골목시장,47786
28190,2018,3,R,전통시장,1001364,방학동도깨비시장,197217
28191,2018,3,R,전통시장,1001365,공릉동도깨비시장,84464
28192,2018,3,R,전통시장,1001366,상계시장,21792
28193,2018,3,R,전통시장,1001367,상계중앙시장,302137
28194,2018,3,R,전통시장,1001368,연서시장,141250
28195,2018,3,R,전통시장,1001369,갈현시장,18242
28196,2018,3,R,전통시장,1001370,역촌중앙시장,18185
28197,2018,3,R,전통시장,1001371,대조시장,27929
28198,2018,3,R,전통시장,1001372,녹번시장,1909
28199,2018,3,R,전통시장,1001373,신응암시장,31328
28200,2018,3,R,전통시장,1001374,대림골목시장,88200
28201,2018,3,R,전통시장,1001375,증산종합시장,6717
28202,2018,3,R,전통시장,1001376,수일시장,10637
28203,2018,3,R,전통시장,1001377,영천시장,84101
28204,2018,3,R,전통시장,1001378,아현가구거리상점가,29797
28205,2018,3,R,전통시장,1001379,인왕시장,86409
28206,2018,3,R,전통시장,1001380,포방터시장,112439
28207,2018,3,R,전통시장,1001381,모래내시장,44702
28208,2018,3,R,전통시장,1001382,백련시장,49216
28209,2018,3,R,전통시장,1001383,공덕시장,63162
28210,2018,3,R,전통시장,1001384,마포시장,52710
28211,2018,3,R,전통시장,1001385,아현시장,274220
28212,2018,3,R,전통시장,1001386,신수시장,37699
28213,2018,3,R,전통시장,1001387,서교시장,56341
28214,2018,3,R,전통시장,1001388,영진시장,28411
28215,2018,3,R,전통시장,1001389,합정시장,42063
28216,2018,3,R,전통시장,1001390,망원시장,123292
28217,2018,3,R,전통시장,1001391,망원월드컵시장,320422
28218,2018,3,R,전통시장,1001392,동진시장,65674
28219,2018,3,R,전통시장,1001393,마포농수산물시장,3615
28220,2018,3,R,전통시장,1001394,목2동시장,160997
28221,2018,3,R,전통시장,1001395,목3동시장,202314
28222,2018,3,R,전통시장,1001396,목4동시장,25350
28223,2018,3,R,전통시장,1001397,신영시장,59740
28224,2018,3,R,전통시장,1001398,월정로시장,56371
28225,2018,3,R,전통시장,1001399,경창시장,36866
28226,2018,3,R,전통시장,1001400,신월3동골목시장,17296
28227,2018,3,R,전통시장,1001401,신곡종합시장,37693
28228,2018,3,R,전통시장,1001402,신월6동골목시장,59748
28229,2018,3,R,전통시장,1001403,신월7동골목시장,22629
28230,2018,3,R,전통시장,1001404,신정제일시장,17808
28231,2018,3,R,전통시장,1001405,신정2동골목시장,37859
28232,2018,3,R,전통시장,1001406,신정3동골목시장,103221
28233,2018,3,R,전통시장,1001407,등마루시장,14006
28234,2018,3,R,전통시장,1001408,신월중앙시장,13559
28235,2018,3,R,전통시장,1001409,화곡중앙골목시장,108513
28236,2018,3,R,전통시장,1001410,대원종합시장,22877
28237,2018,3,R,전통시장,1001411,남부골목시장,97056
28238,2018,3,R,전통시장,1001412,화곡본동시장,104264
28239,2018,3,R,전통시장,1001413,까치산시장,397204
28240,2018,3,R,전통시장,1001414,송화골목시장,88218
28241,2018,3,R,전통시장,1001415,방신전통시장,30326
28242,2018,3,R,전통시장,1001416,공항시장,51931
28243,2018,3,R,전통시장,1001417,구로시장,35868
28244,2018,3,R,전통시장,1001418,남구로시장,204884
28245,2018,3,R,전통시장,1001419,가리봉시장,38733
28246,2018,3,R,전통시장,1001420,고척근린시장,55556
28247,2018,3,R,전통시장,1001421,개봉중앙시장,9475
28248,2018,3,R,전통시장,1001422,오류시장,10646
28249,2018,3,R,전통시장,1001423,독산동 우시장,90361
28250,2018,3,R,전통시장,1001424,남문시장,67218
28251,2018,3,R,전통시장,1001425,푸른터시장,20945
28252,2018,3,R,전통시장,1001426,대명시장,22540
28253,2018,3,R,전통시장,1001427,현대시장,458572
28254,2018,3,R,전통시장,1001428,박미시장,1913
28255,2018,3,R,전통시장,1001429,은행나무시장,36504
28256,2018,3,R,전통시장,1001430,영등포전통시장,1887741
28257,2018,3,R,전통시장,1001431,영등포청과시장,31179
28258,2018,3,R,전통시장,1001432,도림시장,12523
28259,2018,3,R,전통시장,1001433,영일시장,103929
28260,2018,3,R,전통시장,1001434,양남시장,9183
28261,2018,3,R,전통시장,1001435,대신시장,69164
28262,2018,3,R,전통시장,1001436,사러가시장,100057
28263,2018,3,R,전통시장,1001437,영진시장A동,31840
28264,2018,3,R,전통시장,1001438,우리시장,15680
28265,2018,3,R,전통시장,1001439,대림중앙시장,46633
28266,2018,3,R,전통시장,1001440,노량진중앙시장,212970
28267,2018,3,R,전통시장,1001441,본동인정시장,77925
28268,2018,3,R,전통시장,1001442,신노량진시장,18360
28269,2018,3,R,전통시장,1001443,강남시장_동작,14693
28270,2018,3,R,전통시장,1001444,상도전통시장,120409
28271,2018,3,R,전통시장,1001445,영도시장,46982
28272,2018,3,R,전통시장,1001446,성대시장,37514
28273,2018,3,R,전통시장,1001447,상도4동도깨비골목시장,145880
28274,2018,3,R,전통시장,1001448,흑석시장,561287
28275,2018,3,R,전통시장,1001449,남성사계시장,312331
28276,2018,3,R,전통시장,1001450,남성역골목시장,303447
28277,2018,3,R,전통시장,1001451,사당시장,52476
28278,2018,3,R,전통시장,1001452,중부시장,251846
28279,2018,3,R,전통시장,1001453,낙성대시장,94134
28280,2018,3,R,전통시장,1001454,봉천제일종합시장,25316
28281,2018,3,R,전통시장,1001455,봉일시장,40595
28282,2018,3,R,전통시장,1001456,봉천현대시장,19615
28283,2018,3,R,전통시장,1001457,봉천중앙시장,34401
28284,2018,3,R,전통시장,1001458,인헌시장,128784
28285,2018,3,R,전통시장,1001459,신원시장,631200
28286,2018,3,R,전통시장,1001460,관악신사시장,83163
28287,2018,3,R,전통시장,1001461,신림종합시장,15939
28288,2018,3,R,전통시장,1001462,강남골목시장,93056
28289,2018,3,R,전통시장,1001463,신림중앙시장,16941
28290,2018,3,R,전통시장,1001464,삼성동시장,139834
28291,2018,3,R,전통시장,1001465,신신림시장,19477
28292,2018,3,R,전통시장,1001466,미성동도깨비시장,42846
28293,2018,3,R,전통시장,1001467,우림시장,10437
28294,2018,3,R,전통시장,1001468,남부종합시장,14465
28295,2018,3,R,전통시장,1001469,양재시장,34861
28296,2018,3,R,전통시장,1001470,강남시장_강남,75556
28297,2018,3,R,전통시장,1001471,영동전통시장,260525
28298,2018,3,R,전통시장,1001472,논현종합시장,21308
28299,2018,3,R,전통시장,1001473,청담삼익시장,17903
28300,2018,3,R,전통시장,1001474,도곡시장,56601
28301,2018,3,R,전통시장,1001475,강남개포시장,13068
28302,2018,3,R,전통시장,1001476,풍납시장,134024
28303,2018,3,R,전통시장,1001477,마천시장,61085
28304,2018,3,R,전통시장,1001478,방이시장,226881
28305,2018,3,R,전통시장,1001479,석촌시장,43944
28306,2018,3,R,전통시장,1001480,새마을시장,308238
28307,2018,3,R,전통시장,1001481,명일골목시장,67788
28308,2018,3,R,전통시장,1001482,고덕전통시장,9859
28309,2018,3,R,전통시장,1001483,암사종합시장,289824
28310,2018,3,R,전통시장,1001484,양지골목시장,43045
28311,2018,3,R,전통시장,1001485,고분다리골목시장,29860
28312,2018,3,R,전통시장,1001486,동서울시장,29989
28313,2018,3,R,전통시장,1001487,천호시장,101568
28314,2018,3,R,전통시장,1001488,성내골목시장,102273
28315,2018,3,R,전통시장,1001489,둔촌역전통시장,89209
28316,2018,3,R,전통시장,1001490,길동복조리시장,228878
28317,2018,3,U,관광특구,1001491,이태원 관광특구,2600044
28318,2018,3,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,6309396
28319,2018,3,U,관광특구,1001493,동대문패션타운 관광특구,2859883
28320,2018,3,U,관광특구,1001494,종로·청계 관광특구,5182163
28321,2018,3,U,관광특구,1001495,잠실 관광특구,2141983
28322,2018,3,U,관광특구,1001496,강남 마이스 관광특구,52633
28323,2018,4,A,골목상권,1000001,계동길,201111
28324,2018,4,A,골목상권,1000002,난계로27길,249407
28325,2018,4,A,골목상권,1000003,돈화문로11가길,143080
28326,2018,4,A,골목상권,1000004,명륜길,371765
28327,2018,4,A,골목상권,1000005,백석동길,27523
28328,2018,4,A,골목상권,1000006,북촌로11길,69403
28329,2018,4,A,골목상권,1000007,북촌로5길,63587
28330,2018,4,A,골목상권,1000008,북촌로5나길,28738
28331,2018,4,A,골목상권,1000009,삼청로5길,26684
28332,2018,4,A,골목상권,1000010,성균관로5길,275147
28333,2018,4,A,골목상권,1000011,숭인동길,79302
28334,2018,4,A,골목상권,1000012,옥인길,140848
28335,2018,4,A,골목상권,1000013,율곡로10길,72142
28336,2018,4,A,골목상권,1000014,율곡로16길,98507
28337,2018,4,A,골목상권,1000015,이화장길,197568
28338,2018,4,A,골목상권,1000016,자하문로7길,200159
28339,2018,4,A,골목상권,1000017,종로24길,102818
28340,2018,4,A,골목상권,1000018,종로58가길,269764
28341,2018,4,A,골목상권,1000019,종로65길,257776
28342,2018,4,A,골목상권,1000020,지봉로8길,326493
28343,2018,4,A,골목상권,1000021,창경궁로35길,116250
28344,2018,4,A,골목상권,1000022,창신2길,78231
28345,2018,4,A,골목상권,1000023,창신5길,183899
28346,2018,4,A,골목상권,1000024,창신길,190941
28347,2018,4,A,골목상권,1000025,통일로12길,130835
28348,2018,4,A,골목상권,1000026,평창길,1231
28349,2018,4,A,골목상권,1000027,필운대로1길,44947
28350,2018,4,A,골목상권,1000028,난계로11길,390374
28351,2018,4,A,골목상권,1000029,난계로21길,134293
28352,2018,4,A,골목상권,1000030,다산로33길,346209
28353,2018,4,A,골목상권,1000031,다산로36길,156824
28354,2018,4,A,골목상권,1000032,다산로38길,438163
28355,2018,4,A,골목상권,1000033,다산로39길,443032
28356,2018,4,A,골목상권,1000034,동호로10길,427313
28357,2018,4,A,골목상권,1000035,동호로11길,168702
28358,2018,4,A,골목상권,1000036,동호로15길,161866
28359,2018,4,A,골목상권,1000037,동호로20길,150001
28360,2018,4,A,골목상권,1000038,동호로8길,88999
28361,2018,4,A,골목상권,1000039,명동길,128246
28362,2018,4,A,골목상권,1000040,삼일대로4길,186072
28363,2018,4,A,골목상권,1000041,장충단로8길,116223
28364,2018,4,A,골목상권,1000042,청구로17길,203648
28365,2018,4,A,골목상권,1000043,청구로1길,124439
28366,2018,4,A,골목상권,1000044,퇴계로12길,82141
28367,2018,4,A,골목상권,1000045,퇴계로18길,55545
28368,2018,4,A,골목상권,1000046,퇴계로46길,244650
28369,2018,4,A,골목상권,1000047,퇴계로56길,236568
28370,2018,4,A,골목상권,1000048,퇴계로8길,162295
28371,2018,4,A,골목상권,1000049,퇴계로90길,252829
28372,2018,4,A,골목상권,1000050,녹사평대로11길,9668
28373,2018,4,A,골목상권,1000051,녹사평대로26길,158822
28374,2018,4,A,골목상권,1000052,녹사평대로32길,229534
28375,2018,4,A,골목상권,1000053,녹사평대로40나길,145446
28376,2018,4,A,골목상권,1000054,녹사평대로46길,114332
28377,2018,4,A,골목상권,1000055,대사관로34길,138383
28378,2018,4,A,골목상권,1000056,두텁바위로1길,145422
28379,2018,4,A,골목상권,1000057,백범로79길,324793
28380,2018,4,A,골목상권,1000058,백범로90길,265286
28381,2018,4,A,골목상권,1000059,서빙고로71길,91896
28382,2018,4,A,골목상권,1000060,소월로20길,207777
28383,2018,4,A,골목상권,1000061,신흥로20길,131161
28384,2018,4,A,골목상권,1000062,우사단로10길,218027
28385,2018,4,A,골목상권,1000063,우사단로14길,340764
28386,2018,4,A,골목상권,1000064,우사단로4길,259641
28387,2018,4,A,골목상권,1000065,원효로19길,155882
28388,2018,4,A,골목상권,1000066,원효로41길,110598
28389,2018,4,A,골목상권,1000067,원효로53길,415802
28390,2018,4,A,골목상권,1000068,원효로89길,318552
28391,2018,4,A,골목상권,1000069,이촌로22길,88551
28392,2018,4,A,골목상권,1000070,이태원로27길,315847
28393,2018,4,A,골목상권,1000071,이태원로54길,314979
28394,2018,4,A,골목상권,1000072,장문로45길,154170
28395,2018,4,A,골목상권,1000073,청파로47길,1038160
28396,2018,4,A,골목상권,1000074,청파로47나길,135317
28397,2018,4,A,골목상권,1000075,청파로71길,386972
28398,2018,4,A,골목상권,1000076,청파로73길,145057
28399,2018,4,A,골목상권,1000077,한강대로104길,232625
28400,2018,4,A,골목상권,1000078,한강대로15길,51585
28401,2018,4,A,골목상권,1000079,한강대로43길,332728
28402,2018,4,A,골목상권,1000080,한강대로52길,254701
28403,2018,4,A,골목상권,1000081,한강대로62길,144231
28404,2018,4,A,골목상권,1000082,한강대로7길,80438
28405,2018,4,A,골목상권,1000083,한강대로88길,50640
28406,2018,4,A,골목상권,1000084,한남대로20길,203456
28407,2018,4,A,골목상권,1000085,회나무로13길,169771
28408,2018,4,A,골목상권,1000086,효창원로39길,200321
28409,2018,4,A,골목상권,1000087,후암로28길,272193
28410,2018,4,A,골목상권,1000088,고산자로6길,507449
28411,2018,4,A,골목상권,1000089,금호산2길,106273
28412,2018,4,A,골목상권,1000090,금호산길,299524
28413,2018,4,A,골목상권,1000091,둘레9길,118530
28414,2018,4,A,골목상권,1000092,뚝섬로5길,91643
28415,2018,4,A,골목상권,1000093,마장로27길,77928
28416,2018,4,A,골목상권,1000094,마장로39길,130760
28417,2018,4,A,골목상권,1000095,마조로16길,162489
28418,2018,4,A,골목상권,1000096,마조로1길,493547
28419,2018,4,A,골목상권,1000097,매봉길,68002
28420,2018,4,A,골목상권,1000098,무수막길,372804
28421,2018,4,A,골목상권,1000099,무학로6길,439948
28422,2018,4,A,골목상권,1000100,무학봉28길,133834
28423,2018,4,A,골목상권,1000101,무학봉길,129326
28424,2018,4,A,골목상권,1000102,사근동길,236245
28425,2018,4,A,골목상권,1000103,상원12길,105843
28426,2018,4,A,골목상권,1000104,상원길,269712
28427,2018,4,A,골목상권,1000105,서울숲2길,325481
28428,2018,4,A,골목상권,1000106,성덕정17길,233388
28429,2018,4,A,골목상권,1000107,성덕정길,100549
28430,2018,4,A,골목상권,1000108,성수이로18길,130428
28431,2018,4,A,골목상권,1000109,성수이로7길,280833
28432,2018,4,A,골목상권,1000110,성수일로6길,246183
28433,2018,4,A,골목상권,1000111,송정12라길,130041
28434,2018,4,A,골목상권,1000112,송정4가길,287137
28435,2018,4,A,골목상권,1000113,아차산로11길,170451
28436,2018,4,A,골목상권,1000114,아차산로15길,133333
28437,2018,4,A,골목상권,1000115,아차산로5길,76472
28438,2018,4,A,골목상권,1000116,왕십리로14길,149433
28439,2018,4,A,골목상권,1000117,왕십리로21길,183370
28440,2018,4,A,골목상권,1000118,왕십리로26길,446358
28441,2018,4,A,골목상권,1000119,왕십리로31길,302746
28442,2018,4,A,골목상권,1000120,왕십리로6길,393528
28443,2018,4,A,골목상권,1000121,용답29길,181388
28444,2018,4,A,골목상권,1000122,용답중앙길,96106
28445,2018,4,A,골목상권,1000123,장터길,146371
28446,2018,4,A,골목상권,1000124,청계천로10나길,120588
28447,2018,4,A,골목상권,1000125,한림말3길,173537
28448,2018,4,A,골목상권,1000126,한림말길,222156
28449,2018,4,A,골목상권,1000127,광나루로12길,271234
28450,2018,4,A,골목상권,1000128,광나루로24길,272869
28451,2018,4,A,골목상권,1000129,광나루로36길,80528
28452,2018,4,A,골목상권,1000130,광나루로37길,218295
28453,2018,4,A,골목상권,1000131,광나루로40길,328835
28454,2018,4,A,골목상권,1000132,광나루로52길,269810
28455,2018,4,A,골목상권,1000133,긴고랑로20길,116638
28456,2018,4,A,골목상권,1000134,긴고랑로7길,143763
28457,2018,4,A,골목상권,1000135,긴고랑로8길,145104
28458,2018,4,A,골목상권,1000136,긴고랑로9길,223272
28459,2018,4,A,골목상권,1000137,능동로13길,443483
28460,2018,4,A,골목상권,1000138,능동로19길,330482
28461,2018,4,A,골목상권,1000139,능동로34길,161040
28462,2018,4,A,골목상권,1000140,능동로3길,253740
28463,2018,4,A,골목상권,1000141,능동로4길,123716
28464,2018,4,A,골목상권,1000142,동일로18길,238367
28465,2018,4,A,골목상권,1000143,동일로24길,331246
28466,2018,4,A,골목상권,1000144,뚝섬로23길,212802
28467,2018,4,A,골목상권,1000145,뚝섬로24길,75212
28468,2018,4,A,골목상권,1000146,뚝섬로48길,219525
28469,2018,4,A,골목상권,1000147,뚝섬로54길,54624
28470,2018,4,A,골목상권,1000148,뚝섬로58길,181074
28471,2018,4,A,골목상권,1000149,뚝섬로64길,197638
28472,2018,4,A,골목상권,1000150,면목로17길,348459
28473,2018,4,A,골목상권,1000151,아차산로40길,127461
28474,2018,4,A,골목상권,1000152,아차산로51길,102975
28475,2018,4,A,골목상권,1000153,아차산로55길,506644
28476,2018,4,A,골목상권,1000154,아차산로65길,240453
28477,2018,4,A,골목상권,1000155,아차산로78길,170351
28478,2018,4,A,골목상권,1000156,용마산로21길,391193
28479,2018,4,A,골목상권,1000157,용마산로3길,170528
28480,2018,4,A,골목상권,1000158,자양로11길,592983
28481,2018,4,A,골목상권,1000159,자양로15길,242162
28482,2018,4,A,골목상권,1000160,자양로26길,201455
28483,2018,4,A,골목상권,1000161,자양로45길,404072
28484,2018,4,A,골목상권,1000162,자양로50길,125529
28485,2018,4,A,골목상권,1000163,자양로53길,167230
28486,2018,4,A,골목상권,1000164,자양번영로3길,220033
28487,2018,4,A,골목상권,1000165,천호대로109길,931168
28488,2018,4,A,골목상권,1000166,천호대로123길,99026
28489,2018,4,A,골목상권,1000167,천호대로129길,211759
28490,2018,4,A,골목상권,1000168,경희대로3길,121642
28491,2018,4,A,골목상권,1000169,경희대로4길,658748
28492,2018,4,A,골목상권,1000170,난계로30길,72520
28493,2018,4,A,골목상권,1000171,답십리로23길,299805
28494,2018,4,A,골목상권,1000172,답십리로56길,191799
28495,2018,4,A,골목상권,1000173,답십리로60길,43352
28496,2018,4,A,골목상권,1000174,답십리로63길,58616
28497,2018,4,A,골목상권,1000175,답십리로64길,196634
28498,2018,4,A,골목상권,1000176,답십리로68길,271384
28499,2018,4,A,골목상권,1000177,답십리로69길,140582
28500,2018,4,A,골목상권,1000178,답십리로72길,150735
28501,2018,4,A,골목상권,1000179,망우로18가길,117329
28502,2018,4,A,골목상권,1000180,망우로18길,360657
28503,2018,4,A,골목상권,1000181,망우로21길,176174
28504,2018,4,A,골목상권,1000182,무학로16길,35970
28505,2018,4,A,골목상권,1000183,무학로45길,383929
28506,2018,4,A,골목상권,1000184,사가정로13길,95246
28507,2018,4,A,골목상권,1000185,사가정로23가길,124604
28508,2018,4,A,골목상권,1000186,사가정로2길,100856
28509,2018,4,A,골목상권,1000187,서울시립대로16길,225241
28510,2018,4,A,골목상권,1000188,서울시립대로29길,550119
28511,2018,4,A,골목상권,1000189,서울시립대로4길,212292
28512,2018,4,A,골목상권,1000190,약령시로17길,137251
28513,2018,4,A,골목상권,1000191,왕산로32길,62946
28514,2018,4,A,골목상권,1000192,왕산로33길,268815
28515,2018,4,A,골목상권,1000193,왕산로43길,420170
28516,2018,4,A,골목상권,1000194,이문로42길,263684
28517,2018,4,A,골목상권,1000195,장한로14길,45059
28518,2018,4,A,골목상권,1000196,장한로25길,151654
28519,2018,4,A,골목상권,1000197,장한로26가길,121009
28520,2018,4,A,골목상권,1000198,장한로26길,321517
28521,2018,4,A,골목상권,1000199,장한로27가길,72160
28522,2018,4,A,골목상권,1000200,장한로27길,233218
28523,2018,4,A,골목상권,1000201,장한로5길,344840
28524,2018,4,A,골목상권,1000202,장한로8길,158644
28525,2018,4,A,골목상권,1000203,전농로29길,328500
28526,2018,4,A,골목상권,1000204,전농로3길,187802
28527,2018,4,A,골목상권,1000205,전농로4길,94180
28528,2018,4,A,골목상권,1000206,제기로21길,162936
28529,2018,4,A,골목상권,1000207,제기로5길,352853
28530,2018,4,A,골목상권,1000208,천장산로7길,369316
28531,2018,4,A,골목상권,1000209,천호대로12길,43204
28532,2018,4,A,골목상권,1000210,천호대로17길,456409
28533,2018,4,A,골목상권,1000211,천호대로45길,194385
28534,2018,4,A,골목상권,1000212,천호대로77길,147684
28535,2018,4,A,골목상권,1000213,천호대로97길,165834
28536,2018,4,A,골목상권,1000214,한천로14길,293562
28537,2018,4,A,골목상권,1000215,한천로33길,110186
28538,2018,4,A,골목상권,1000216,한천로40길,87289
28539,2018,4,A,골목상권,1000217,한천로46길,72523
28540,2018,4,A,골목상권,1000218,휘경로14길,85902
28541,2018,4,A,골목상권,1000219,휘경로23길,146596
28542,2018,4,A,골목상권,1000220,휘경로2길,488474
28543,2018,4,A,골목상권,1000221,휘경로3길,653459
28544,2018,4,A,골목상권,1000222,겸재로29길,344931
28545,2018,4,A,골목상권,1000223,겸재로36길,212742
28546,2018,4,A,골목상권,1000224,겸재로54길,185126
28547,2018,4,A,골목상권,1000225,공릉로12가길,82688
28548,2018,4,A,골목상권,1000226,공릉로2길,306970
28549,2018,4,A,골목상권,1000227,답십리로75길,141131
28550,2018,4,A,골목상권,1000228,동일로100길,131784
28551,2018,4,A,골목상권,1000229,동일로101길,150910
28552,2018,4,A,골목상권,1000230,동일로112길,400022
28553,2018,4,A,골목상권,1000231,동일로123길,216346
28554,2018,4,A,골목상권,1000232,동일로130길,262132
28555,2018,4,A,골목상권,1000233,동일로139가길,235135
28556,2018,4,A,골목상권,1000234,동일로139길,103754
28557,2018,4,A,골목상권,1000235,동일로140길,167441
28558,2018,4,A,골목상권,1000236,동일로149길,88066
28559,2018,4,A,골목상권,1000237,동일로157길,358329
28560,2018,4,A,골목상권,1000238,동일로163길,233684
28561,2018,4,A,골목상권,1000239,망우로68길,210113
28562,2018,4,A,골목상권,1000240,망우로73길,100693
28563,2018,4,A,골목상권,1000241,면목로21길,136242
28564,2018,4,A,골목상권,1000242,면목로33길,276407
28565,2018,4,A,골목상권,1000243,면목로45길,179958
28566,2018,4,A,골목상권,1000244,면목로48길,137569
28567,2018,4,A,골목상권,1000245,면목로49길,206128
28568,2018,4,A,골목상권,1000246,면목로55길,188858
28569,2018,4,A,골목상권,1000247,면목로56길,156364
28570,2018,4,A,골목상권,1000248,면목로78길,274782
28571,2018,4,A,골목상권,1000249,봉우재로33길,214785
28572,2018,4,A,골목상권,1000250,봉화산로30길,171989
28573,2018,4,A,골목상권,1000251,봉화산로4길,145075
28574,2018,4,A,골목상권,1000252,봉화산로56길,376147
28575,2018,4,A,골목상권,1000253,사가정로42길,109908
28576,2018,4,A,골목상권,1000254,사가정로54길,326779
28577,2018,4,A,골목상권,1000255,신내로7가길,145580
28578,2018,4,A,골목상권,1000256,용마산로100길,85345
28579,2018,4,A,골목상권,1000257,용마산로112길,231074
28580,2018,4,A,골목상권,1000258,용마산로118길,172682
28581,2018,4,A,골목상권,1000259,용마산로94길,73158
28582,2018,4,A,골목상권,1000260,중랑천로10길,211167
28583,2018,4,A,골목상권,1000261,길음로7길,98480
28584,2018,4,A,골목상권,1000262,돌곶이로14길,103663
28585,2018,4,A,골목상권,1000263,돌곶이로22길,150342
28586,2018,4,A,골목상권,1000264,돌곶이로27길,158633
28587,2018,4,A,골목상권,1000265,돌곶이로28길,101494
28588,2018,4,A,골목상권,1000266,돌곶이로41길,110415
28589,2018,4,A,골목상권,1000267,돌곶이로8길,78460
28590,2018,4,A,골목상권,1000268,동소문로13길,312941
28591,2018,4,A,골목상권,1000269,동소문로15길,233385
28592,2018,4,A,골목상권,1000270,동소문로26가길,367098
28593,2018,4,A,골목상권,1000271,동소문로2길,77396
28594,2018,4,A,골목상권,1000272,동소문로6길,77311
28595,2018,4,A,골목상권,1000273,보국문로16길,155314
28596,2018,4,A,골목상권,1000274,보문로13길,365605
28597,2018,4,A,골목상권,1000275,보문로26길,88295
28598,2018,4,A,골목상권,1000276,보문로31길,255818
28599,2018,4,A,골목상권,1000277,보문로32길,929578
28600,2018,4,A,골목상권,1000278,삼선교로10길,382142
28601,2018,4,A,골목상권,1000279,삼선교로10다길,173801
28602,2018,4,A,골목상권,1000280,삼선교로16가길,680027
28603,2018,4,A,골목상권,1000281,삼양로8길,113509
28604,2018,4,A,골목상권,1000282,성북로8길,96409
28605,2018,4,A,골목상권,1000283,솔샘로6길,128812
28606,2018,4,A,골목상권,1000284,아리랑로4길,199308
28607,2018,4,A,골목상권,1000285,안암로5길,99096
28608,2018,4,A,골목상권,1000286,오패산로19길,388528
28609,2018,4,A,골목상권,1000287,오패산로3길,182201
28610,2018,4,A,골목상권,1000288,오패산로4길,349342
28611,2018,4,A,골목상권,1000289,인촌로17가길,235238
28612,2018,4,A,골목상권,1000290,인촌로1길,160760
28613,2018,4,A,골목상권,1000291,개운사길,299449
28614,2018,4,A,골목상권,1000292,인촌로24길,576590
28615,2018,4,A,골목상권,1000293,인촌로5길,167557
28616,2018,4,A,골목상권,1000294,인촌로6길,129544
28617,2018,4,A,골목상권,1000295,장월로1길,363967
28618,2018,4,A,골목상권,1000296,장위로50길,35050
28619,2018,4,A,골목상권,1000297,정릉로26길,180383
28620,2018,4,A,골목상권,1000298,정릉로27길,113336
28621,2018,4,A,골목상권,1000299,정릉로8길,102184
28622,2018,4,A,골목상권,1000300,종암로16길,117500
28623,2018,4,A,골목상권,1000301,종암로19길,151688
28624,2018,4,A,골목상권,1000302,종암로21길,191352
28625,2018,4,A,골목상권,1000303,종암로24가길,103128
28626,2018,4,A,골목상권,1000304,종암로5길,241075
28627,2018,4,A,골목상권,1000305,지봉로20길,221893
28628,2018,4,A,골목상권,1000306,창경궁로43길,164807
28629,2018,4,A,골목상권,1000307,한천로101가길,30226
28630,2018,4,A,골목상권,1000308,한천로76길,256714
28631,2018,4,A,골목상권,1000309,화랑로13길,170781
28632,2018,4,A,골목상권,1000310,화랑로14길,384434
28633,2018,4,A,골목상권,1000311,화랑로19길,160820
28634,2018,4,A,골목상권,1000312,화랑로1길,239798
28635,2018,4,A,골목상권,1000313,화랑로32길,114122
28636,2018,4,A,골목상권,1000314,화랑로40길,190676
28637,2018,4,A,골목상권,1000315,노해로17길,145160
28638,2018,4,A,골목상권,1000316,노해로23길,113215
28639,2018,4,A,골목상권,1000317,노해로33길,124287
28640,2018,4,A,골목상권,1000318,덕릉로40길,73083
28641,2018,4,A,골목상권,1000319,덕릉로41길,212648
28642,2018,4,A,골목상권,1000320,도봉로13길,225709
28643,2018,4,A,골목상권,1000321,도봉로18길,167508
28644,2018,4,A,골목상권,1000322,도봉로45길,216938
28645,2018,4,A,골목상권,1000323,도봉로67길,119098
28646,2018,4,A,골목상권,1000324,도봉로76길,427815
28647,2018,4,A,골목상권,1000325,도봉로8길,129340
28648,2018,4,A,골목상권,1000326,도봉로99길,74684
28649,2018,4,A,골목상권,1000327,삼각산로28길,94756
28650,2018,4,A,골목상권,1000328,삼양로20길,132558
28651,2018,4,A,골목상권,1000329,삼양로24길,219687
28652,2018,4,A,골목상권,1000330,삼양로27길,256510
28653,2018,4,A,골목상권,1000331,삼양로41길,496747
28654,2018,4,A,골목상권,1000332,삼양로54길,84932
28655,2018,4,A,골목상권,1000333,삼양로77길,101330
28656,2018,4,A,골목상권,1000334,삼양로93길,137547
28657,2018,4,A,골목상권,1000335,솔매로41길,73400
28658,2018,4,A,골목상권,1000336,솔매로45길,222220
28659,2018,4,A,골목상권,1000337,솔매로50길,602982
28660,2018,4,A,골목상권,1000338,솔샘로65길,364457
28661,2018,4,A,골목상권,1000339,수유로12길,378411
28662,2018,4,A,골목상권,1000340,오패산로30길,80572
28663,2018,4,A,골목상권,1000341,오패산로52길,245499
